,count,tract,date
23509,358,48201551500,2021-02-14
23510,284,48201551600,2021-02-14
23511,344,48201551701,2021-02-14
23512,169,48201551702,2021-02-14
23513,259,48201551703,2021-02-14
23514,179,48201551800,2021-02-14
23515,206,48201551900,2021-02-14
23516,273,48201552001,2021-02-14
23517,107,48201552002,2021-02-14
23518,233,48201552101,2021-02-14
23519,295,48201552102,2021-02-14
23520,146,48201552103,2021-02-14
23521,361,48201552200,2021-02-14
23522,239,48201552301,2021-02-14
23523,246,48201552302,2021-02-14
23524,292,48201552400,2021-02-14
23525,449,48201552500,2021-02-14
23526,259,48201552601,2021-02-14
23527,321,48201552602,2021-02-14
23528,316,48201552700,2021-02-14
23529,348,48201552800,2021-02-14
23530,367,48201552900,2021-02-14
23531,272,48201553001,2021-02-14
23532,185,48201553002,2021-02-14
23533,338,48201553100,2021-02-14
23534,294,48201553200,2021-02-14
23535,124,48201553300,2021-02-14
23536,172,48201553401,2021-02-14
23537,445,48201553402,2021-02-14
23538,605,48201553403,2021-02-14
23539,368,48201553500,2021-02-14
23540,379,48201553600,2021-02-14
23541,223,48201553700,2021-02-14
23542,167,48201553801,2021-02-14
23543,538,48201553802,2021-02-14
23544,362,48201553900,2021-02-14
23545,181,48201554001,2021-02-14
23546,218,48201554002,2021-02-14
23547,72,48201554101,2021-02-14
23548,449,48201554102,2021-02-14
23549,415,48201554200,2021-02-14
23550,389,48201554301,2021-02-14
23551,278,48201554302,2021-02-14
23552,968,48201554401,2021-02-14
23553,887,48201554402,2021-02-14
23554,948,48201554403,2021-02-14
23555,387,48201554501,2021-02-14
23556,395,48201554502,2021-02-14
23557,259,48201554600,2021-02-14
23558,441,48201554700,2021-02-14
23559,1068,48201554801,2021-02-14
23560,1328,48201554802,2021-02-14
23561,698,48201554901,2021-02-14
23562,442,48201554902,2021-02-14
23563,865,48201554903,2021-02-14
23564,371,48201555000,2021-02-14
23565,701,48201555100,2021-02-14
23566,540,48201555200,2021-02-14
23567,220,48201555301,2021-02-14
23568,532,48201555302,2021-02-14
23569,569,48201555303,2021-02-14
23570,205,48201555401,2021-02-14
23571,442,48201555402,2021-02-14
23572,376,48201555501,2021-02-14
23573,1788,48201555502,2021-02-14
23574,411,48201555600,2021-02-14
23575,589,48201555701,2021-02-14
23576,977,48201555702,2021-02-14
23577,511,48201556000,2021-02-14
23578,23,48201980000,2021-02-14
23579,38,48201980100,2021-02-14
23580,115,48201100000,2021-02-15
23581,11,48201210100,2021-02-15
23582,721,48201210400,2021-02-15
23583,38,48201210500,2021-02-15
23584,73,48201210600,2021-02-15
23585,13,48201210700,2021-02-15
23586,35,48201210800,2021-02-15
23587,13,48201210900,2021-02-15
23588,356,48201211000,2021-02-15
23589,76,48201211100,2021-02-15
23590,31,48201211200,2021-02-15
23591,72,48201211300,2021-02-15
23592,67,48201211400,2021-02-15
23593,111,48201211500,2021-02-15
23594,40,48201211600,2021-02-15
23595,55,48201211700,2021-02-15
23596,46,48201211900,2021-02-15
23597,29,48201212300,2021-02-15
23598,72,48201212400,2021-02-15
23599,84,48201212500,2021-02-15
23600,27,48201220100,2021-02-15
23601,30,48201220200,2021-02-15
23602,30,48201220300,2021-02-15
23603,71,48201220400,2021-02-15
23604,216,48201220500,2021-02-15
23605,42,48201220600,2021-02-15
23606,74,48201220700,2021-02-15
23607,42,48201220800,2021-02-15
23608,22,48201220900,2021-02-15
23609,83,48201221000,2021-02-15
23610,39,48201221100,2021-02-15
23611,54,48201221200,2021-02-15
23612,70,48201221300,2021-02-15
23613,63,48201221400,2021-02-15
23614,195,48201221500,2021-02-15
23615,131,48201221600,2021-02-15
23616,102,48201221700,2021-02-15
23617,41,48201221800,2021-02-15
23618,41,48201221900,2021-02-15
23619,46,48201222000,2021-02-15
23620,79,48201222100,2021-02-15
23621,73,48201222200,2021-02-15
23622,67,48201222300,2021-02-15
23623,73,48201222401,2021-02-15
23624,33,48201222402,2021-02-15
23625,19,48201222501,2021-02-15
23626,42,48201222502,2021-02-15
23627,75,48201222503,2021-02-15
23628,67,48201222600,2021-02-15
23629,177,48201222700,2021-02-15
23630,39,48201222800,2021-02-15
23631,65,48201222900,2021-02-15
23632,24,48201223001,2021-02-15
23633,253,48201223002,2021-02-15
23634,60,48201223100,2021-02-15
23635,17,48201230100,2021-02-15
23636,126,48201230200,2021-02-15
23637,51,48201230300,2021-02-15
23638,52,48201230400,2021-02-15
23639,81,48201230500,2021-02-15
23640,61,48201230600,2021-02-15
23641,50,48201230700,2021-02-15
23642,46,48201230800,2021-02-15
23643,149,48201230900,2021-02-15
23644,72,48201231000,2021-02-15
23645,153,48201231100,2021-02-15
23646,113,48201231200,2021-02-15
23647,83,48201231300,2021-02-15
23648,67,48201231400,2021-02-15
23649,68,48201231500,2021-02-15
23650,82,48201231600,2021-02-15
23651,47,48201231700,2021-02-15
23652,45,48201231800,2021-02-15
23653,61,48201231900,2021-02-15
23654,71,48201232000,2021-02-15
23655,37,48201232100,2021-02-15
23656,267,48201232200,2021-02-15
23657,237,48201232301,2021-02-15
23658,167,48201232302,2021-02-15
23659,120,48201232401,2021-02-15
23660,75,48201232402,2021-02-15
23661,145,48201232403,2021-02-15
23662,47,48201232500,2021-02-15
23663,42,48201232600,2021-02-15
23664,123,48201232701,2021-02-15
23665,78,48201232702,2021-02-15
23666,150,48201232800,2021-02-15
23667,198,48201232900,2021-02-15
23668,90,48201233001,2021-02-15
23669,52,48201233002,2021-02-15
23670,54,48201233003,2021-02-15
23671,159,48201233101,2021-02-15
23672,90,48201233102,2021-02-15
23673,50,48201233103,2021-02-15
23674,48,48201233200,2021-02-15
23675,59,48201233300,2021-02-15
23676,24,48201233400,2021-02-15
23677,79,48201233500,2021-02-15
23678,31,48201233600,2021-02-15
23679,44,48201233701,2021-02-15
23680,34,48201233702,2021-02-15
23681,27,48201233703,2021-02-15
23682,91,48201240100,2021-02-15
23683,145,48201240400,2021-02-15
23684,131,48201240501,2021-02-15
23685,122,48201240502,2021-02-15
23686,28,48201240600,2021-02-15
23687,265,48201240701,2021-02-15
23688,299,48201240702,2021-02-15
23689,63,48201240801,2021-02-15
23690,83,48201240802,2021-02-15
23691,113,48201240901,2021-02-15
23692,156,48201240902,2021-02-15
23693,109,48201241000,2021-02-15
23694,76,48201241101,2021-02-15
23695,303,48201241102,2021-02-15
23696,68,48201241103,2021-02-15
23697,149,48201241200,2021-02-15
23698,206,48201241300,2021-02-15
23699,179,48201241400,2021-02-15
23700,205,48201241500,2021-02-15
23701,122,48201250100,2021-02-15
23702,237,48201250200,2021-02-15
23703,208,48201250301,2021-02-15
23704,241,48201250302,2021-02-15
23705,233,48201250401,2021-02-15
23706,803,48201250402,2021-02-15
23707,77,48201250500,2021-02-15
23708,158,48201250600,2021-02-15
23709,139,48201250701,2021-02-15
23710,104,48201250702,2021-02-15
23711,164,48201250800,2021-02-15
23712,150,48201250900,2021-02-15
23713,84,48201251000,2021-02-15
23714,184,48201251100,2021-02-15
23715,105,48201251200,2021-02-15
23716,153,48201251300,2021-02-15
23717,34,48201251401,2021-02-15
23718,132,48201251402,2021-02-15
23719,131,48201251501,2021-02-15
23720,248,48201251502,2021-02-15
23721,30,48201251503,2021-02-15
23722,227,48201251600,2021-02-15
23723,242,48201251700,2021-02-15
23724,120,48201251800,2021-02-15
23725,256,48201251901,2021-02-15
23726,171,48201251902,2021-02-15
23727,590,48201252000,2021-02-15
23728,47,48201252100,2021-02-15
23729,185,48201252200,2021-02-15
23730,160,48201252301,2021-02-15
23731,224,48201252302,2021-02-15
23732,83,48201252400,2021-02-15
23733,110,48201252500,2021-02-15
23734,161,48201252600,2021-02-15
23735,116,48201252700,2021-02-15
23736,231,48201252800,2021-02-15
23737,284,48201252900,2021-02-15
23738,146,48201253000,2021-02-15
23739,424,48201253100,2021-02-15
23740,315,48201253200,2021-02-15
23741,132,48201253300,2021-02-15
23742,34,48201253400,2021-02-15
23743,251,48201253500,2021-02-15
23744,179,48201253600,2021-02-15
23745,176,48201253700,2021-02-15
23746,211,48201253800,2021-02-15
23747,129,48201253900,2021-02-15
23748,114,48201254000,2021-02-15
23749,107,48201254100,2021-02-15
23750,66,48201254200,2021-02-15
23751,146,48201254300,2021-02-15
23752,19,48201254400,2021-02-15
23753,30,48201254500,2021-02-15
23754,81,48201254600,2021-02-15
23755,70,48201254700,2021-02-15
23756,84,48201310100,2021-02-15
23757,17,48201310200,2021-02-15
23758,61,48201310300,2021-02-15
23759,30,48201310400,2021-02-15
23760,60,48201310500,2021-02-15
23761,53,48201310600,2021-02-15
23762,68,48201310700,2021-02-15
23763,31,48201310800,2021-02-15
23764,58,48201310900,2021-02-15
23765,59,48201311000,2021-02-15
23766,57,48201311100,2021-02-15
23767,54,48201311200,2021-02-15
23768,57,48201311300,2021-02-15
23769,38,48201311400,2021-02-15
23770,80,48201311500,2021-02-15
23771,28,48201311600,2021-02-15
23772,61,48201311700,2021-02-15
23773,40,48201311800,2021-02-15
23774,37,48201311900,2021-02-15
23775,65,48201312000,2021-02-15
23776,34,48201312100,2021-02-15
23777,36,48201312200,2021-02-15
23778,55,48201312300,2021-02-15
23779,13,48201312400,2021-02-15
23780,52,48201312500,2021-02-15
23781,82,48201312600,2021-02-15
23782,19,48201312700,2021-02-15
23783,35,48201312800,2021-02-15
23784,76,48201312900,2021-02-15
23785,44,48201313000,2021-02-15
23786,88,48201313100,2021-02-15
23787,54,48201313200,2021-02-15
23788,29,48201313300,2021-02-15
23789,51,48201313400,2021-02-15
23790,32,48201313500,2021-02-15
23791,57,48201313600,2021-02-15
23792,29,48201313700,2021-02-15
23793,50,48201313800,2021-02-15
23794,65,48201313900,2021-02-15
23795,41,48201314001,2021-02-15
23796,48,48201314002,2021-02-15
23797,56,48201314300,2021-02-15
23798,93,48201314400,2021-02-15
23799,29,48201320100,2021-02-15
23800,122,48201320200,2021-02-15
23801,82,48201320500,2021-02-15
23802,46,48201320601,2021-02-15
23803,83,48201320602,2021-02-15
23804,119,48201320700,2021-02-15
23805,98,48201320800,2021-02-15
23806,119,48201320900,2021-02-15
23807,157,48201321000,2021-02-15
23808,88,48201321100,2021-02-15
23809,38,48201321200,2021-02-15
23810,106,48201321300,2021-02-15
23811,107,48201321401,2021-02-15
23812,98,48201321402,2021-02-15
23813,28,48201321500,2021-02-15
23814,166,48201321600,2021-02-15
23815,85,48201321700,2021-02-15
23816,96,48201321800,2021-02-15
23817,141,48201321900,2021-02-15
23818,77,48201322000,2021-02-15
23819,104,48201322100,2021-02-15
23820,62,48201322200,2021-02-15
23821,132,48201322600,2021-02-15
23822,112,48201322700,2021-02-15
23823,92,48201322800,2021-02-15
23824,95,48201322900,2021-02-15
23825,81,48201323000,2021-02-15
23826,56,48201323100,2021-02-15
23827,98,48201323200,2021-02-15
23828,85,48201323300,2021-02-15
23829,220,48201323400,2021-02-15
23830,91,48201323500,2021-02-15
23831,159,48201323600,2021-02-15
23832,65,48201323701,2021-02-15
23833,93,48201323702,2021-02-15
23834,60,48201323801,2021-02-15
23835,80,48201323802,2021-02-15
23836,67,48201323900,2021-02-15
23837,116,48201324000,2021-02-15
23838,92,48201324100,2021-02-15
23839,22,48201324200,2021-02-15
23840,48,48201330100,2021-02-15
23841,70,48201330200,2021-02-15
23842,70,48201330301,2021-02-15
23843,70,48201330302,2021-02-15
23844,39,48201330303,2021-02-15
23845,64,48201330400,2021-02-15
23846,46,48201330500,2021-02-15
23847,73,48201330600,2021-02-15
23848,70,48201330700,2021-02-15
23849,271,48201330800,2021-02-15
23850,96,48201330900,2021-02-15
23851,47,48201331100,2021-02-15
23852,47,48201331200,2021-02-15
23853,48,48201331300,2021-02-15
23854,27,48201331400,2021-02-15
23855,128,48201331500,2021-02-15
23856,126,48201331601,2021-02-15
23857,53,48201331602,2021-02-15
23858,29,48201331700,2021-02-15
23859,23,48201331800,2021-02-15
23860,53,48201331900,2021-02-15
23861,88,48201332000,2021-02-15
23862,14,48201332100,2021-02-15
23863,41,48201332200,2021-02-15
23864,35,48201332300,2021-02-15
23865,26,48201332400,2021-02-15
23866,45,48201332500,2021-02-15
23867,83,48201332600,2021-02-15
23868,22,48201332700,2021-02-15
23869,100,48201332800,2021-02-15
23870,30,48201332900,2021-02-15
23871,38,48201333000,2021-02-15
23872,55,48201333100,2021-02-15
23873,95,48201333201,2021-02-15
23874,121,48201333202,2021-02-15
23875,92,48201333300,2021-02-15
23876,84,48201333500,2021-02-15
23877,70,48201333600,2021-02-15
23878,91,48201333700,2021-02-15
23879,148,48201333800,2021-02-15
23880,150,48201333901,2021-02-15
23881,103,48201333902,2021-02-15
23882,26,48201334001,2021-02-15
23883,23,48201334002,2021-02-15
23884,97,48201334003,2021-02-15
23885,276,48201334100,2021-02-15
23886,164,48201340100,2021-02-15
23887,60,48201340201,2021-02-15
23888,122,48201340202,2021-02-15
23889,80,48201340203,2021-02-15
23890,92,48201340301,2021-02-15
23891,161,48201340302,2021-02-15
23892,23,48201340400,2021-02-15
23893,123,48201340500,2021-02-15
23894,141,48201340600,2021-02-15
23895,125,48201340700,2021-02-15
23896,123,48201340800,2021-02-15
23897,115,48201340900,2021-02-15
23898,111,48201341000,2021-02-15
23899,53,48201341100,2021-02-15
23900,76,48201341201,2021-02-15
23901,53,48201341202,2021-02-15
23902,66,48201341301,2021-02-15
23903,39,48201341302,2021-02-15
23904,74,48201341400,2021-02-15
23905,242,48201341501,2021-02-15
23906,120,48201341502,2021-02-15
23907,142,48201341600,2021-02-15
23908,155,48201341700,2021-02-15
23909,121,48201341800,2021-02-15
23910,231,48201342001,2021-02-15
23911,125,48201342002,2021-02-15
23912,183,48201342100,2021-02-15
23913,86,48201342200,2021-02-15
23914,175,48201342300,2021-02-15
23915,69,48201342400,2021-02-15
23916,143,48201342500,2021-02-15
23917,303,48201342700,2021-02-15
23918,490,48201342800,2021-02-15
23919,227,48201342900,2021-02-15
23920,224,48201343000,2021-02-15
23921,130,48201343100,2021-02-15
23922,170,48201343200,2021-02-15
23923,177,48201343301,2021-02-15
23924,119,48201343302,2021-02-15
23925,167,48201343600,2021-02-15
23926,92,48201343700,2021-02-15
23927,178,48201350100,2021-02-15
23928,113,48201350200,2021-02-15
23929,83,48201350300,2021-02-15
23930,132,48201350400,2021-02-15
23931,91,48201350500,2021-02-15
23932,76,48201350601,2021-02-15
23933,135,48201350602,2021-02-15
23934,40,48201350700,2021-02-15
23935,93,48201350801,2021-02-15
23936,122,48201350802,2021-02-15
23937,54,48201410100,2021-02-15
23938,68,48201410200,2021-02-15
23939,138,48201410300,2021-02-15
23940,30,48201410401,2021-02-15
23941,20,48201410402,2021-02-15
23942,29,48201410500,2021-02-15
23943,50,48201410600,2021-02-15
23944,32,48201410701,2021-02-15
23945,112,48201410702,2021-02-15
23946,36,48201410800,2021-02-15
23947,34,48201410900,2021-02-15
23948,46,48201411000,2021-02-15
23949,63,48201411100,2021-02-15
23950,48,48201411200,2021-02-15
23951,80,48201411300,2021-02-15
23952,65,48201411400,2021-02-15
23953,97,48201411501,2021-02-15
23954,52,48201411502,2021-02-15
23955,54,48201411600,2021-02-15
23956,44,48201411700,2021-02-15
23957,85,48201411800,2021-02-15
23958,23,48201411900,2021-02-15
23959,33,48201412000,2021-02-15
23960,11,48201412100,2021-02-15
23961,70,48201412200,2021-02-15
23962,139,48201412300,2021-02-15
23963,45,48201412400,2021-02-15
23964,38,48201412500,2021-02-15
23965,71,48201412600,2021-02-15
23966,60,48201412700,2021-02-15
23967,68,48201412800,2021-02-15
23968,50,48201412900,2021-02-15
23969,37,48201413000,2021-02-15
23970,37,48201413100,2021-02-15
23971,27,48201413201,2021-02-15
23972,38,48201413202,2021-02-15
23973,128,48201413300,2021-02-15
23974,41,48201420100,2021-02-15
23975,28,48201420200,2021-02-15
23976,32,48201420300,2021-02-15
23977,56,48201420400,2021-02-15
23978,26,48201420500,2021-02-15
23979,35,48201420600,2021-02-15
23980,13,48201420700,2021-02-15
23981,40,48201420800,2021-02-15
23982,124,48201420900,2021-02-15
23983,48,48201421000,2021-02-15
23984,56,48201421101,2021-02-15
23985,45,48201421102,2021-02-15
23986,43,48201421201,2021-02-15
23987,39,48201421202,2021-02-15
23988,119,48201421300,2021-02-15
23989,39,48201421401,2021-02-15
23990,46,48201421402,2021-02-15
23991,42,48201421403,2021-02-15
23992,85,48201421500,2021-02-15
23993,40,48201421600,2021-02-15
23994,60,48201421700,2021-02-15
23995,47,48201421800,2021-02-15
23996,33,48201421900,2021-02-15
23997,38,48201422000,2021-02-15
23998,48,48201422100,2021-02-15
23999,124,48201422200,2021-02-15
24000,58,48201422301,2021-02-15
24001,23,48201422302,2021-02-15
24002,35,48201422401,2021-02-15
24003,31,48201422402,2021-02-15
24004,43,48201422500,2021-02-15
24005,43,48201422600,2021-02-15
24006,60,48201422701,2021-02-15
24007,21,48201422702,2021-02-15
24008,47,48201422800,2021-02-15
24009,37,48201422900,2021-02-15
24010,57,48201423000,2021-02-15
24011,61,48201423100,2021-02-15
24012,20,48201423201,2021-02-15
24013,54,48201423202,2021-02-15
24014,47,48201423301,2021-02-15
24015,53,48201423302,2021-02-15
24016,38,48201423401,2021-02-15
24017,26,48201423402,2021-02-15
24018,9,48201423500,2021-02-15
24019,84,48201423600,2021-02-15
24020,121,48201430100,2021-02-15
24021,35,48201430200,2021-02-15
24022,164,48201430300,2021-02-15
24023,63,48201430400,2021-02-15
24024,57,48201430500,2021-02-15
24025,75,48201430600,2021-02-15
24026,51,48201430700,2021-02-15
24027,95,48201430800,2021-02-15
24028,130,48201430900,2021-02-15
24029,213,48201431000,2021-02-15
24030,24,48201431101,2021-02-15
24031,32,48201431102,2021-02-15
24032,55,48201431201,2021-02-15
24033,45,48201431202,2021-02-15
24034,69,48201431301,2021-02-15
24035,125,48201431302,2021-02-15
24036,34,48201431401,2021-02-15
24037,71,48201431402,2021-02-15
24038,45,48201431501,2021-02-15
24039,80,48201431502,2021-02-15
24040,81,48201431600,2021-02-15
24041,81,48201431700,2021-02-15
24042,74,48201431801,2021-02-15
24043,64,48201431802,2021-02-15
24044,83,48201431900,2021-02-15
24045,66,48201432001,2021-02-15
24046,108,48201432002,2021-02-15
24047,101,48201432100,2021-02-15
24048,64,48201432200,2021-02-15
24049,210,48201432300,2021-02-15
24050,84,48201432400,2021-02-15
24051,49,48201432500,2021-02-15
24052,17,48201432600,2021-02-15
24053,37,48201432701,2021-02-15
24054,29,48201432702,2021-02-15
24055,57,48201432801,2021-02-15
24056,63,48201432802,2021-02-15
24057,23,48201432901,2021-02-15
24058,35,48201432902,2021-02-15
24059,29,48201433001,2021-02-15
24060,23,48201433002,2021-02-15
24061,40,48201433003,2021-02-15
24062,47,48201433100,2021-02-15
24063,65,48201433201,2021-02-15
24064,79,48201433202,2021-02-15
24065,45,48201433300,2021-02-15
24066,66,48201433400,2021-02-15
24067,56,48201433501,2021-02-15
24068,67,48201433502,2021-02-15
24069,48,48201433600,2021-02-15
24070,32,48201440100,2021-02-15
24071,29,48201450100,2021-02-15
24072,119,48201450200,2021-02-15
24073,98,48201450300,2021-02-15
24074,56,48201450400,2021-02-15
24075,39,48201450500,2021-02-15
24076,50,48201450600,2021-02-15
24077,120,48201450700,2021-02-15
24078,49,48201450801,2021-02-15
24079,183,48201450802,2021-02-15
24080,50,48201450900,2021-02-15
24081,82,48201451001,2021-02-15
24082,112,48201451002,2021-02-15
24083,103,48201451100,2021-02-15
24084,37,48201451200,2021-02-15
24085,108,48201451300,2021-02-15
24086,118,48201451401,2021-02-15
24087,69,48201451402,2021-02-15
24088,66,48201451403,2021-02-15
24089,67,48201451500,2021-02-15
24090,36,48201451601,2021-02-15
24091,106,48201451602,2021-02-15
24092,66,48201451700,2021-02-15
24093,99,48201451800,2021-02-15
24094,107,48201451901,2021-02-15
24095,37,48201451902,2021-02-15
24096,87,48201452000,2021-02-15
24097,86,48201452100,2021-02-15
24098,123,48201452201,2021-02-15
24099,45,48201452202,2021-02-15
24100,58,48201452300,2021-02-15
24101,84,48201452400,2021-02-15
24102,112,48201452500,2021-02-15
24103,86,48201452600,2021-02-15
24104,118,48201452700,2021-02-15
24105,52,48201452801,2021-02-15
24106,74,48201452802,2021-02-15
24107,36,48201452900,2021-02-15
24108,99,48201453000,2021-02-15
24109,42,48201453100,2021-02-15
24110,61,48201453200,2021-02-15
24111,47,48201453300,2021-02-15
24112,18,48201453401,2021-02-15
24113,74,48201453402,2021-02-15
24114,57,48201453403,2021-02-15
24115,72,48201453501,2021-02-15
24116,30,48201453502,2021-02-15
24117,24,48201453601,2021-02-15
24118,81,48201453602,2021-02-15
24119,112,48201453700,2021-02-15
24120,32,48201453800,2021-02-15
24121,80,48201453900,2021-02-15
24122,82,48201454000,2021-02-15
24123,46,48201454100,2021-02-15
24124,24,48201454200,2021-02-15
24125,148,48201454301,2021-02-15
24126,86,48201454302,2021-02-15
24127,54,48201454400,2021-02-15
24128,103,48201454501,2021-02-15
24129,20,48201454502,2021-02-15
24130,87,48201454600,2021-02-15
24131,92,48201454700,2021-02-15
24132,125,48201454800,2021-02-15
24133,129,48201454900,2021-02-15
24134,49,48201455000,2021-02-15
24135,115,48201455101,2021-02-15
24136,58,48201455102,2021-02-15
24137,108,48201455200,2021-02-15
24138,142,48201455300,2021-02-15
24139,23,48201510100,2021-02-15
24140,67,48201510200,2021-02-15
24141,64,48201510300,2021-02-15
24142,34,48201510400,2021-02-15
24143,62,48201510500,2021-02-15
24144,68,48201510600,2021-02-15
24145,32,48201510700,2021-02-15
24146,50,48201510800,2021-02-15
24147,95,48201510900,2021-02-15
24148,40,48201511001,2021-02-15
24149,50,48201511002,2021-02-15
24150,98,48201511100,2021-02-15
24151,83,48201511200,2021-02-15
24152,46,48201511301,2021-02-15
24153,44,48201511302,2021-02-15
24154,24,48201511400,2021-02-15
24155,81,48201511500,2021-02-15
24156,55,48201511600,2021-02-15
24157,49,48201520100,2021-02-15
24158,90,48201520200,2021-02-15
24159,64,48201520300,2021-02-15
24160,42,48201520400,2021-02-15
24161,60,48201520500,2021-02-15
24162,28,48201520601,2021-02-15
24163,46,48201520602,2021-02-15
24164,99,48201520700,2021-02-15
24165,19,48201521000,2021-02-15
24166,14,48201521100,2021-02-15
24167,76,48201521200,2021-02-15
24168,127,48201521300,2021-02-15
24169,62,48201521400,2021-02-15
24170,49,48201521500,2021-02-15
24171,57,48201521600,2021-02-15
24172,167,48201521700,2021-02-15
24173,104,48201521800,2021-02-15
24174,92,48201521900,2021-02-15
24175,54,48201522000,2021-02-15
24176,196,48201522100,2021-02-15
24177,71,48201522201,2021-02-15
24178,77,48201522202,2021-02-15
24179,25,48201522301,2021-02-15
24180,34,48201522302,2021-02-15
24181,65,48201522401,2021-02-15
24182,49,48201522402,2021-02-15
24183,67,48201522500,2021-02-15
24184,56,48201530100,2021-02-15
24185,46,48201530200,2021-02-15
24186,45,48201530300,2021-02-15
24187,59,48201530400,2021-02-15
24188,82,48201530500,2021-02-15
24189,73,48201530600,2021-02-15
24190,68,48201530700,2021-02-15
24191,71,48201530800,2021-02-15
24192,42,48201530900,2021-02-15
24193,37,48201531000,2021-02-15
24194,27,48201531100,2021-02-15
24195,54,48201531200,2021-02-15
24196,55,48201531300,2021-02-15
24197,106,48201531400,2021-02-15
24198,61,48201531500,2021-02-15
24199,46,48201531600,2021-02-15
24200,148,48201531700,2021-02-15
24201,144,48201531800,2021-02-15
24202,66,48201531900,2021-02-15
24203,131,48201532001,2021-02-15
24204,19,48201532002,2021-02-15
24205,126,48201532100,2021-02-15
24206,101,48201532200,2021-02-15
24207,144,48201532300,2021-02-15
24208,82,48201532400,2021-02-15
24209,153,48201532501,2021-02-15
24210,59,48201532502,2021-02-15
24211,85,48201532600,2021-02-15
24212,101,48201532700,2021-02-15
24213,40,48201532800,2021-02-15
24214,53,48201532900,2021-02-15
24215,53,48201533000,2021-02-15
24216,111,48201533100,2021-02-15
24217,79,48201533200,2021-02-15
24218,111,48201533300,2021-02-15
24219,160,48201533400,2021-02-15
24220,42,48201533500,2021-02-15
24221,54,48201533600,2021-02-15
24222,170,48201533701,2021-02-15
24223,21,48201533702,2021-02-15
24224,163,48201533801,2021-02-15
24225,71,48201533802,2021-02-15
24226,98,48201533901,2021-02-15
24227,83,48201533902,2021-02-15
24228,72,48201534001,2021-02-15
24229,114,48201534002,2021-02-15
24230,30,48201534003,2021-02-15
24231,112,48201534100,2021-02-15
24232,43,48201534201,2021-02-15
24233,127,48201534202,2021-02-15
24234,40,48201534203,2021-02-15
24235,211,48201540100,2021-02-15
24236,49,48201540200,2021-02-15
24237,75,48201540501,2021-02-15
24238,55,48201540502,2021-02-15
24239,92,48201540601,2021-02-15
24240,96,48201540602,2021-02-15
24241,108,48201540700,2021-02-15
24242,185,48201540800,2021-02-15
24243,82,48201540901,2021-02-15
24244,175,48201540902,2021-02-15
24245,280,48201541001,2021-02-15
24246,204,48201541002,2021-02-15
24247,373,48201541003,2021-02-15
24248,174,48201541100,2021-02-15
24249,130,48201541201,2021-02-15
24250,186,48201541202,2021-02-15
24251,75,48201541203,2021-02-15
24252,127,48201541300,2021-02-15
24253,170,48201541400,2021-02-15
24254,60,48201541500,2021-02-15
24255,96,48201541601,2021-02-15
24256,518,48201541602,2021-02-15
24257,189,48201541700,2021-02-15
24258,182,48201541800,2021-02-15
24259,100,48201541900,2021-02-15
24260,194,48201542000,2021-02-15
24261,350,48201542101,2021-02-15
24262,167,48201542102,2021-02-15
24263,652,48201542200,2021-02-15
24264,294,48201542301,2021-02-15
24265,142,48201542302,2021-02-15
24266,152,48201542400,2021-02-15
24267,51,48201542500,2021-02-15
24268,90,48201542600,2021-02-15
24269,94,48201542700,2021-02-15
24270,148,48201542800,2021-02-15
24271,656,48201542900,2021-02-15
24272,465,48201543001,2021-02-15
24273,766,48201543002,2021-02-15
24274,421,48201543003,2021-02-15
24275,48,48201543100,2021-02-15
24276,190,48201543200,2021-02-15
24277,75,48201550100,2021-02-15
24278,44,48201550200,2021-02-15
24279,105,48201550301,2021-02-15
24280,234,48201550302,2021-02-15
24281,271,48201550401,2021-02-15
24282,184,48201550402,2021-02-15
24283,114,48201550500,2021-02-15
24284,134,48201550601,2021-02-15
24285,30,48201550602,2021-02-15
24286,115,48201550603,2021-02-15
24287,77,48201550700,2021-02-15
24288,82,48201550800,2021-02-15
24289,144,48201550900,2021-02-15
24290,63,48201551000,2021-02-15
24291,215,48201551100,2021-02-15
24292,119,48201551200,2021-02-15
24293,96,48201551300,2021-02-15
24294,91,48201551400,2021-02-15
24295,189,48201551500,2021-02-15
24296,159,48201551600,2021-02-15
24297,115,48201551701,2021-02-15
24298,66,48201551702,2021-02-15
24299,137,48201551703,2021-02-15
24300,118,48201551800,2021-02-15
24301,160,48201551900,2021-02-15
24302,112,48201552001,2021-02-15
24303,39,48201552002,2021-02-15
24304,97,48201552101,2021-02-15
24305,101,48201552102,2021-02-15
24306,61,48201552103,2021-02-15
24307,241,48201552200,2021-02-15
24308,87,48201552301,2021-02-15
24309,86,48201552302,2021-02-15
24310,94,48201552400,2021-02-15
24311,174,48201552500,2021-02-15
24312,125,48201552601,2021-02-15
24313,119,48201552602,2021-02-15
24314,119,48201552700,2021-02-15
24315,179,48201552800,2021-02-15
24316,240,48201552900,2021-02-15
24317,162,48201553001,2021-02-15
24318,104,48201553002,2021-02-15
24319,94,48201553100,2021-02-15
24320,111,48201553200,2021-02-15
24321,42,48201553300,2021-02-15
24322,64,48201553401,2021-02-15
24323,221,48201553402,2021-02-15
24324,291,48201553403,2021-02-15
24325,184,48201553500,2021-02-15
24326,163,48201553600,2021-02-15
24327,104,48201553700,2021-02-15
24328,55,48201553801,2021-02-15
24329,167,48201553802,2021-02-15
24330,114,48201553900,2021-02-15
